first played, last played, playtime/mins, money,jrmcStrI,jrmcDexI,jrmcCnsI,jrmcWilI,jrmcIntI,jrmcCncI
1632598288850,1652411834131,112461,0,15,10,10,15,22,6
1661661512263,1675888688877,446192,0.0,28,10,26,22,5,25
1675103295274,1689099313256,893762,0.0,120,120,100,20,135,30
1662309895133,1667605846934,3556478,54158.50,126,50,105,1540,335,1000
1653250448304,1686496072448,1624487,32.0,82,14,80,15,85,35
1678399789911,1678400444104,12381,0,15,10,10,15,5,5
1672442353725,1674163668097,7981,0,15,10,10,15,5,5
1633724194695,1650297052551,476474,0.0,40,20,50,15,65,15
1681591287346,1681591575069,5295,0,15,10,10,15,5,5
1681671477246,1681676911443,4175,0,10,10,10,10,10,10
1671298606373,1683881810212,132905,0.0,16,10,16,14,18,18
1664656582243,1664660579692,75366,0,31,10,12,15,5,5
1654797956331,1654799013023,20995,0,10,5,15,10,5,15
1683252914743,1683939924299,30750,0,15,10,10,15,5,5
1654752152510,1661999953230,48964,0.0,15,10,10,15,5,5
1650669721333,1650761323971,107717,0.0,35,10,10,15,35,6
1600856287531,1670920761646,2870486,411.70,110,50,20,20,42,10
1653673194829,1653674550771,26870,0,18,10,10,15,5,5
1683174319801,1683178203053,77364,0.0,14,8,16,12,10,15
1683224728364,1683225485452,14638,0,15,10,10,15,5,5
1660833233260,1660837892927,87337,0.0,10,10,10,15,10,5
1682815432304,1687826533679,674141,3.0,10,20,100,400,150,300
1686552816768,1686627586307,120794,0.0,15,10,10,15,5,5
1647708635617,1679691075145,1253846,0.0,30,32,23,30,81,9
1671412759281,1672367074158,324660,0.0,33,28,13,18,10,10
1654828118361,1654830628151,48510,0.0,10,5,15,10,5,15
1648869116967,1686111144854,25968486,288050.0,600,460,600,14,240,200
1676805682884,1677000978340,29463,0.0,15,10,10,15,5,5
1671645794941,1672101949600,110593,0.0,31,30,30,15,62,5
1662229148769,1662229793169,12722,0,15,10,10,15,5,5
1659191858200,1686932675390,178820,0.0,29,10,10,15,5,5
1663648056426,1664332754769,3626288,7508.070,460,250,260,140,275,270
1681349590295,1681352120327,48898,0.0,23,15,14,16,5,5
1653193694955,1664085650803,20716,0,10,5,15,10,5,15
1688078988660,1688081453530,47418,0.0,11,10,10,15,10,5
1603507226276,1661224843733,154845691,319085.70,4500,3000,8700,40,1215,1000
1642277473090,1659911223911,124422,0.0,23,14,12,15,5,5
1665791622973,1682647420359,126347,0.0,16,16,10,15,10,10
1664043289991,1664320456662,667520,0.0,27,16,12,15,33,10
1658354158486,1663548739891,1676019,0.0,260,60,330,20,310,40
1581713217175,1651801734770,1000756,0.0,57,21,37,15,55,5
1677962831817,1677963351491,10258,0.0,10,10,10,15,10,5
1659875356976,1659875507219,2927,0,15,10,10,15,5,5
1663972150457,1664070367084,26336,0,12,10,10,15,10,5
1650846187110,1662591027748,85442,0.0,14,12,11,17,13,6
1653848590595,1654231742547,768635,132.05,60,30,10,15,10,8
1658455734668,1681332788673,5184730,33374.24,709,202,240,21,340,300
1674760999354,1675706778825,61008,0,16,12,12,15,10,5
1515191813660,1661335931807,14629134,5962.0,1600,850,2100,2550,1565,1760
1650225649196,1650269529272,52356,0,10,10,10,15,10,5
1652582174512,1652664448659,449360,0.0,44,25,10,18,22,7
1687972700740,1688938470044,2081017,2804.0,430,430,420,420,400,420
1672782559611,1685086841774,469377,0.0,60,25,80,15,80,25
1670797803885,1670802739653,96933,0.0,31,20,10,15,7,10
1674007965206,1674010476167,49672,0.0,14,10,10,10,15,18
1655597246124,1655599756981,44515,0.0,30,10,27,15,5,5
1568316757537,1684227345694,47184410,630269.3211,50000,36000,40000,100,5000,29000
1657537258191,1657541070268,75892,0,10,5,15,10,5,15
1660320997002,1660321475962,9320,0,15,10,10,15,5,5
1627804047626,1657727671629,1444675,0.0,34,30,48,28,67,25
1671968560172,1671973578115,95230,0.0,17,13,10,15,25,5
1674421103677,1674423394407,55408,0.0,18,13,15,15,5,5
1653922411002,1653925390630,54900,0.0,15,10,10,15,5,5
1674240393794,1674244619868,72832,0.0,20,20,20,15,5,10
1592744837808,1674474299285,5224450,0.0,1181,555,980,18,356,542
1650756153915,1650760733335,88174,0.0,17,10,10,15,5,5
1664333384104,1664722481391,25075,0,12,10,10,15,10,5
1636059608384,1653157204283,359452,0,54,51,49,34,34,20
1638407086699,1687702679033,10687665,119.55,3000,5700,3200,3100,1575,3500
1657047358102,1667965364693,147081,0.0,10,10,10,15,18,5
1662569039505,1666045544698,2777325,1690.625,850,800,800,19,310,210
1659993389088,1659993938206,10671,0,15,10,10,15,5,5
1670744934811,1670745503048,11214,0,15,10,10,15,5,5
1676841819016,1679964542339,921609,0.0,35,107,15,16,45,20
1683926311987,1684937909951,3224839,161.130,100,495,310,175,275,220
1669767711815,1669775885318,89890,0.0,12,10,10,15,15,6
1681946036329,1681946469359,7491,0,15,10,10,15,9,9
1635308194206,1657257951086,1238157,0.0,70,30,60,15,30,20
1681190599436,1681191416770,16053,0.0,15,10,10,15,5,5
1498943035773,1678029975367,47763323,43968.695,17902,18087,41425,75,4300,15100
1668576143282,1668746982579,523185,879.0,34,15,33,29,65,7
1667710495293,1667714509144,79179,0.0,25,11,18,15,10,8
1654453869821,1668791233724,1467942,82.91,38,17,36,15,6,5
1657820547384,1657823119944,48839,0.0,25,25,12,15,5,5
1684176905408,1684180881511,73324,0.0,22,18,10,7,10,10
1674930862751,1674931357088,127851,0,15,10,10,15,5,5
1673290757126,1673291921330,21049,0.0,10,5,15,10,8,15
1651550407162,1652032796202,2118566,1658.500,120,80,60,25,115,60
1629417428507,1662498865951,284940,0.0,18,37,19,15,13,9
1678190236043,1688624006615,210780,144.7266863825061455,83,28,64,16,64,15
1591717694166,1688787749368,202494,0.0,37,15,30,15,20,5
1684188176770,1684451706247,1133362,0.00,60,26,31,22,65,16
1679250563855,1680025116708,514255,0.0,47,22,24,15,35,7
1656494572471,1656498508364,59788,0.0,30,12,11,15,11,5
1680314168854,1680315060453,374448,0.0,15,10,10,15,5,5
1688497963584,1688511651740,33766,0,10,10,10,15,10,5
1654566534481,1654717724910,95868,0.0,39,12,14,15,5,5
1667775312102,1667776539206,24327,0,10,10,10,15,10,5
1651062287928,1651063137737,16637,0,10,10,10,15,10,5
1663794608178,1663796146673,30614,0,15,10,10,15,5,5
1670351900909,1671598800470,1792203,8336.99,35,35,35,85,112,85
1655294438417,1655371378268,21159,500,15,10,10,15,5,5
1627209741652,1651712984521,1117969,0.0,80,40,90,30,140,50
1650830839791,1650833196545,23708,0,15,10,10,15,5,5
1596235687241,1650605064540,6968454,0.0,900,846,1600,540,455,606
1683016452796,1683066848508,103438,52.5,19,15,25,15,11,10
1683330752489,1686827220004,2312724,24115.0,1400,1250,1300,15,240,400
1645343424112,1661315415810,83543,0.0,31,10,20,15,8,7
1635694055354,1655055922529,1898751,519.465,325,230,316,35,200,125
1542162002795,1673097517903,24649726,938883.511116827141800000000000000,4472,3660,5312,10,642,2500
1656278204745,1656279734565,23121,0.0,15,10,10,15,5,5
1661399835893,1661481703319,299019,4.0,60,30,20,20,58,25
1663567816992,1664842420703,431308,0.0,20,20,18,20,15,15
1670712724348,1671295833927,746039,0.0,80,20,41,15,70,17
1676463676404,1676467938699,68346,0.0,25,20,10,15,10,5
1663342169209,1663343915444,34492,0.0,15,10,10,15,5,5
1683025306628,1683026382815,21467,0,15,10,10,15,5,5
1671481801026,1671590403645,973830,2008.0,67,35,55,36,131,30
1659551000802,1659649769356,112480,0.0,10,10,10,15,10,5
1635745431845,1675981309932,204026,0.0,30,20,25,20,25,20
1681565777459,1687034841781,1794668,696.0,160,120,195,15,101,157
1659195288227,1659196288708,17691,0,15,10,10,15,5,5
1663860713673,1685197836360,12349166,40573.234100304841922,12700,115,14878,10,390,1028
1655900980645,1655901083534,1707,0,15,10,10,15,5,5
1673620056537,1673621348498,24286,0.0,20,7,15,10,5,15
1540914376586,1674482769608,17289541,8534.204573098145675,26100,20800,26100,52,666,7850
1675200357852,1675204406981,80381,113.0,40,16,15,20,15,15
1640042441624,1651071160343,59363,0.0,25,10,22,15,5,10
1681159474077,1681250173778,80644,0.0,16,10,10,15,5,5
1663617578608,1663730560542,661933,979.0,25,16,17,25,10,6
1664270945195,1664271855380,17803,0.0,10,10,10,15,10,5
1599313163998,1681941414608,11271064,0.0,1348,910,2063,30,500,640
1667142638621,1667143160990,249507,0.0,15,10,10,15,5,5
1670197162825,1678223568338,5527952,1109.0,750,820,785,15,265,276
1671387821110,1671395127915,88128,0.0,31,21,13,17,10,13
1652569245796,1682745464427,631771,0.0,100,37,40,15,90,20
1571941827235,1662490239035,74086,0.0,89,40,38,25,275,52
1490438900481,1685250621343,40896574,468.050,4000,2000,4100,15,901,1300
1671400862072,1671907005120,803075,242.0,5,31,10,100,91,105
1678672150414,1678675854634,73939,0,10,10,10,15,10,5
1679190605500,1682119145226,2597110,613.85,160,160,190,10,330,120
1653404211540,1653860687063,286257,0.0,60,25,31,15,30,9
1649988001487,1687816751777,31502345,335387.77,18001,17600,36800,117,5000,4457
1674214858190,1674326546228,311448,0.0,23,11,17,11,12,17
1638143614626,1658678671491,248232,0,21,17,19,17,30,8
1653449608075,1653523534546,397752,576.0,20,10,60,15,10,5
1673780257201,1673781567607,26000,0,5,5,7,10,15,18
1658086593794,1673060621425,2539469,1387.80,90,90,120,17,220,100
1664120825126,1664123380016,37572,0,16,10,10,15,9,5
1665087890640,1665790147635,17820,0.0,15,10,10,15,5,5
1577731740546,1687976019412,35013553,1495.425,12230,12230,24460,100,836,4020
1652959986466,1653239043105,1158757,30779.325,239,56,230,15,148,34
1682176702777,1682436016215,998918,160.8781845827938618,180,50,160,30,310,70
1685459456628,1685461849123,249113,0.0,24,10,11,15,15,5
1654085530791,1654253082157,7558,0,10,10,10,15,10,5
1681761603830,1682352151145,476424,0.0,19,21,10,15,15,5
1666198633446,1667331390997,3909466,1497.76,1400,1500,1800,11,375,400
1672004870840,1672006659704,34993,0,26,10,16,15,5,5
1653727932022,1653733939521,118084,0.0,13,13,14,15,13,6
1676732784655,1676734040974,22345,0.0,15,10,10,15,8,8
1642304186321,1688720443042,40492904,22009728.00000000,25128,26331,25000,11,2616,7560
1659018453414,1659018828094,7351,0,15,10,10,15,5,5
1656736825006,1656901309112,505552,998.0,67,52,31,18,35,15
1657410679370,1657413141980,47184,0.0,25,20,12,15,10,5
1662541839668,1662715136060,25927,0,16,11,11,15,5,5
1659631814049,1686397703048,8406640,92400.325,10,20,20,10,40,20
1680847533298,1680852473048,69978,0.0,11,11,10,15,10,10
1661192634712,1662142689644,34539,0.0,15,10,10,15,5,5
1654871993080,1654873222761,23983,0.0,25,10,10,15,5,5
1618891380944,1682821764809,5505978,1072.25,232,400,320,41,345,110
1664751322543,1682177781693,14065,0,15,10,10,15,5,5
1650629113071,1650985085266,187479,0.0,27,10,10,15,5,5
1656859012396,1656859939829,18237,0,11,10,10,15,10,5
1663046156171,1663046525320,7320,0,15,10,10,15,5,5
1673648897324,1673734360786,527331,0.0,40,10,10,15,56,5
1657398488559,1657421923535,166090,0.0,40,12,11,16,16,5
1658611420843,1658613660089,42374,0.0,16,11,11,16,16,7
1656369013785,1661548481499,6820065,6132.21,1000,900,1300,20,390,400
1667620319258,1667621564371,24104,0,20,12,10,15,5,5
1673979277626,1674298147938,383649,0.0,32,10,10,32,22,5
1688452331616,1688453511027,22883,0.0,15,10,20,15,5,5
1657214401891,1657214808703,8078,0,15,10,10,15,5,5
1652620837676,1652621294514,12691,0,10,5,15,10,5,15
1657594200878,1658134132337,3155681,940.64,686,350,306,15,350,220
1672391201395,1672391800015,11792,0,15,10,10,15,5,5
1680149594600,1680151980694,46496,0.0,12,5,15,10,5,15
1624253067115,1688961952584,77999353,47001993.0077639089600800001,40200,36000,44200,10,3440,10200
1655355247789,1655355558355,5880,0,15,10,10,15,5,5
1648856949379,1664796312014,32080,0,10,10,10,15,10,5
1560751737850,1686837941623,9653404,1582.75,5,5,7,10,15,18
1681581474339,1681581628650,2590,0,15,10,10,15,5,5
1679577143952,1679598328425,83203,0.0,20,14,20,15,5,6
1658271634315,1659821618695,2256473,54491.88,203,120,100,40,210,70
1655084758568,1670896528823,162257,0.0,21,10,15,10,7,16
1650078182865,1650081865883,62802,0.0,19,10,10,15,5,5
1650662833982,1650666215486,64288,0.0,30,10,10,15,10,5
1654069188407,1654119754743,300530,0.0,42,10,21,15,60,5
1672166165889,1672166983822,15760,0,5,5,7,10,15,18
1668560084276,1668563400201,65070,0.0,15,10,10,15,5,5
1653459379419,1688972937929,4426711,1065.875,427,163,140,29,235,129
1683160240567,1683173496900,73047,0,18,10,10,15,5,5
1665520780211,1665522493468,33188,0.0,15,10,10,15,5,5
1663516052798,1663517718527,33039,0,10,10,10,15,10,5
1668713183027,1668714105534,18263,0.0,17,10,10,15,5,5
1662794286654,1662795798607,30018,0.0,10,10,10,15,10,5
1661156768216,1673227989474,3280302,0.0,1187,462,1114,44,302,498
1637260125666,1684223935888,4816768,3198.0,600,510,610,100,300,200
1570757213787,1689024768869,65633855,9734515.98356346907728,100000,100000,100000,9400,11695,100000
1672070571597,1687742514272,3616490,8072.47,76,76,76,76,130,76
1541294153891,1679797153678,15917632,12849.007017443268637,3030,3000,3030,10,365,1500
1664994654158,1664997645480,58678,0.0,18,6,15,10,5,15
1672320236929,1674743678940,1244702,0.0,65,30,80,10,105,20
1671407449357,1671944348193,263034,0.0,15,11,16,15,19,8
1656703914655,1656704782843,16643,0,15,10,10,15,5,5
1677550283446,1678678357771,6768723,18060.92,85,50,40,15,150,30
1669752135653,1669752338110,3881,0,10,10,10,10,10,10
1631106633325,1688849062647,101963026,392431679.34735,100000,100000,100000,51000,8300,73000
1649686912815,1649690785369,69573,0,10,5,15,10,5,15
1672776331825,1673232556658,32812,0,10,5,15,10,5,15
1681429469490,1681610491449,168908,0.0,10,17,10,15,20,21
1594632629067,1654935942457,357344,0.0,22,34,28,25,100,12
1681422438665,1684540855331,338180,0.0,29,21,11,30,12,8
1656791958932,1665389671643,41444,0,10,10,10,15,13,5
1559172957419,1681574072490,227165,402.0,663,1021,1523,120,470,620
1673814277099,1673816500656,13359,0,15,10,10,15,5,5
1535924822254,1674450584650,50956109,5.0,55000,6900,75000,15,8495,16000
1528839667739,1654307839604,58346201,3197.0,10000,39000,41000,10,2835,7000
1662725117657,1662725510241,10926,0,15,10,10,15,5,5
1679874980151,1689084996379,56721264,0E-25,198,20,165,10,50,10
1667247742413,1667247879417,1961,0,15,10,10,15,5,5
1664380855087,1664604954212,563455,0.0,10,10,10,15,10,5
1654607495821,1654611142466,72196,0,30,15,15,15,14,11
1677279825087,1677282137971,45204,0.0,21,10,10,15,5,5
1532230445233,1688892423607,60519910,1675.1389652853103337,64000,63500,63000,10,8940,31000
1673070148158,1673070547269,7913,0,15,10,10,15,5,5
1663509618643,1663560076815,167537,0.0,15,10,10,25,10,10
1676119622945,1676125123965,107659,0.0,15,10,10,15,5,5
1656279424768,1686527473470,3627800,7483.813779867131302,824,606,576,15,185,225
1653851303226,1653852265583,19148,0,15,10,10,15,5,5
1688571589680,1688598168356,55816,0.0,20,15,15,15,12,15
1664600402361,1664833583129,10149,0,10,10,10,15,10,5
1685718618551,1685723385365,94955,0.0,43,23,21,15,10,6
1625951647178,1664084096519,5806,0.0,15,10,10,15,5,5
1638665917009,1671820940239,242020,0.0,13,11,16,11,6,16
1672338354569,1672368159791,5062554,0.0,15,10,10,15,5,5
1667040791902,1669082003383,2921040,40144.00000,596,300,400,15,245,400
1677979894153,1684089198595,2109260,245.0,100,50,56,19,95,18
1651083357462,1651423246617,125397,0.0,15,15,10,15,15,5
1658104893727,1658106057182,23002,0,10,10,10,15,10,5
1680987914205,1681121172342,564272,0.0,30,53,17,10,95,21
1649300135570,1649722262148,1014472,5.0,100,100,100,15,70,60
1663811881715,1663896232129,30275,0.0,15,10,10,15,5,5
1683934462777,1683935857217,19031474,92678.0,15,10,10,15,5,5
1688995439978,1689167492193,702910,396161.0,70,30,60,15,25,25
1664572291723,1664573007642,14083,0,15,10,10,15,5,5
1662877035827,1664662312023,205131,0.0,23,12,13,15,10,9
1688339276918,1688533178556,30500,98.65,10,10,10,10,10,10
1687703736320,1687812637810,14930,0.0,10,5,15,10,5,15
1674014461145,1674016968512,49069,0,18,14,12,15,5,5
1681398362492,1685567938747,1197355,13719.39125,80,15,160,25,140,36
1679688543347,1679851515582,700927,18.47,30,22,12,21,30,7
1512657623998,1688060276487,15007247,56236.13,18800,18800,28200,15,1700,9100
1686482254681,1686483336422,21261,0.0,20,10,10,15,5,10
1652694536195,1681625960630,26214441,309524.16500000004,40000,44000,49000,10,4755,21000
1645413861255,1685243323868,1890575,1709.0,290,181,321,30,235,121
1636910703345,1651164398854,182293,0,51,12,30,15,15,5
1655319452450,1655523214526,1235739,0.0,80,60,60,15,205,50
1683238376976,1684951516606,778240,0.0,36,36,38,37,160,28
1671806098248,1671806360629,5138,0,15,10,10,15,5,5
1596658398088,1687801829542,2430437,387.5,1154,1198,1024,29,514,1038
1655195134289,1664407695769,4830807,168465.51,347,171,213,90,162,112
1538963591618,1659147215514,4383375,0.0,408,73,279,20,230,53
1687826607532,1687828690924,41264,0.0,16,10,10,15,5,5
1682430391352,1682431919478,30003,0.0,17,10,22,15,5,7
1578697196399,1688068378764,18855135,18726.45,13400,13200,39600,25,3960,26400
1657502439855,1688324025005,1908087,591.0,310,230,300,15,161,110
1679687105662,1679687207529,1974,0,10,10,10,15,10,5
1674946386676,1674946879368,9755,0,15,10,10,15,5,5
1651980151690,1651980607301,8932,0,15,10,10,15,5,5
1647556745602,1657564804875,54359,0.0,16,10,14,15,5,5
1615224807384,1687032277863,39734042,46620.22953808445715,28990,28990,31381,122,2200,16586
1492984998922,1670452469418,31976085,24446.890644254597916570,26000,13000,26000,16,1685,6500
1641987139275,1675191191355,2700778,401.0,100,100,100,20,90,20
1679787936994,1688921892922,4189409,7552.550,110,60,90,60,140,60
1679961590058,1679962407937,13142,0.0,15,10,10,15,5,5
1655448925858,1655759148651,1007904,129010.5,80,60,70,20,55,20
1655340835247,1655341765249,18487,0,15,10,10,15,5,5
1588772701503,1666141342400,17699364,0.0,584,425,676,255,370,151
1651884275859,1686587192919,10059925,1470.42,2260,2100,2200,15,1300,1600
1653357461345,1653434234098,199300,354.0,22,10,19,18,13,9
1658652647888,1658653602527,18469,0.0,17,10,10,15,5,5
1595480275114,1688355527144,40606043,18942.16,15900,15900,23600,15,550,7600
1494209712262,1661155987681,97186750,0,40000,37000,60000,1000,5000,30000
1658526537683,1658934936692,123376,0.0,25,20,25,10,10,15
1658083115607,1688382980605,730255,0.0,30,22,22,22,25,21
1678704394244,1678792893852,136301,0.0,12,10,10,10,10,10
1664753907657,1664757216676,52853,0.0,15,10,10,15,5,5
1657319070824,1657322757203,67035,0.0,20,10,10,15,10,15
1686875794642,1686877680559,37176,0,15,10,10,15,5,5
1658799884762,1658800568230,13125,0,10,10,10,15,10,5
1652222054792,1652837816047,1056118,3874.0,60,71,52,15,150,17
1672526440234,1672854686248,198637,0.0,17,10,25,15,14,8
1681543350475,1681544922999,27791,0,10,20,30,10,10,10
1657485752125,1657488207523,1073,0,15,10,10,15,5,5
1679020464240,1679020816125,9157,0,15,10,10,15,5,5
1678324888863,1684128995322,2345730,179.9386891793699217,575,5336,4303,15,400,101
1681082758402,1681089428763,127741,0.0,32,28,19,15,5,7
1507241993424,1649105390444,9093,0,9608,10508,14015,31,2223,8250
1665725887010,1665727247086,24422,0,10,10,10,15,10,5
1660897726923,1663897900889,4406775,1798.55,152,80,120,46,110,105
1669932257857,1669933400470,22759,0,10,10,10,15,10,5
1678896155742,1679047658780,143373,0.0,40,15,16,15,30,5
1681552184015,1681555737542,67663,0.0,10,10,10,15,10,5
1592851476519,1681673838470,15028805,3465.0,24840,14435,15831,100,2200,13001
1673129896136,1673140430255,474924,0,15,10,10,15,5,5
1536805871720,1683867756595,33917339,16798.773539128728596,18000,20000,33000,15,5000,7000
1660855287947,1660873446189,349504,2998.0,20,16,19,15,10,11
1681527546527,1687061527310,125522,84.0,30,20,30,15,20,25
1681517063923,1681519447183,42652,0.0,10,10,10,15,10,5
